44^Mis^Komedia^Stanislaw Bareja^1981^6.15^13^80
45^Za Kilka Dolarow Wiecej^Western^Sergio Leone^1965^6.4^5^32
46^Helikopter w Ogniu^Wojenny^Ridley Scott^2001^8.5^2^17
47^Zaginiona Dziewczyna^Thriller^David Fincher^2014^8.33^6^50
48^Efekt Motyla^Sci-Fi^J. Mackye Gruber / Eric Bress^2004^9^2^18
49^Seksmisja^Komedia^Juliusz Michalski^1984^6.56^9^59
50^Dzien Swira^Dramat^Marek Koterski^2002^8.67^6^52
51^Pol zartem, pol serio^Komedia^Billy Wilder^1959^7.55^11^83
52^Lek Pierwotny ^Dramat^Gregory Hoblit^1996^9^2^18
53^Pokoj^Dramat^Lenny Abrahamson^2015^8.8^5^44
54^Shrek^Animowany^Andrew Adamson / Vicky Jenson^2001^0^0^0
55^Klaus^Animowany^Sergio Pablos^2019^6.4^5^32
56^Lsnienie^Horror^Stanley Kubrick^1980^5.6^5^28
57^Palacz Zwlok^Horror^Juraj Herz^1969^10^1^10
58^Obcy - 8 Pasazer "Nostromo"^Horror^Ridley Scott^1979^8^8^64
59^Wyrok w Norymberdze^Historyczny^Stanley Kramer^1961^4.5^4^18
60^JFK^Historyczny^Olivier Stone^1991^6.4^5^32
61^Kleopatra^Historyczny^Darry F. Zanuck / Rouben Mamoulian / Joseph L. Mankiewicz^1963^0^0^0
62^Potop^Historyczny^Jerzy Hoffman^1974^4.5^4^18
63^Matrix^Sci-Fi^Lilly Wachowsi / Lana Wachowski^1999^7.5^6^45
64^Blade Runner 2049^Sci-Fi^Denis Villeneuve^2017^8^1^8
65^Mr. Nobody^Sci-Fi^Jaco Van Dormael^2009^6.4^5^32
66^Equilibrium^Sci-Fi^Kurt Wimmer^2002^6.17^6^37
67^TestowyFilm^Animowany^test^2000^0^0^0
68^Zywot Briana^Komedia^Terry Jones^1979^7.67^3^23
69^Sens Zycia Wg. Monty Pythona^Komedia^Terry Gilliam / Terry Jones^1983^8.25^4^33
70^A teraz cos zupelnie z innej beczki^Komedia^Ian MacNaughton^1971^7.86^7^55
71^Harry Angel^Thriller^Alan Parker^1987^8.5^4^34
72^Mechanik^Thriller^Brad Anderson^2004^7.5^2^15
73^Wszyscy Ludzie Prezydenta^Thriller^Alan J. Pakula^1976^7.5^2^15
74^Infernal Affairs: Piekielna Gra^Thriller^Wai-keung Lau / Alan Mak^2002^7^2^14
75^Dziura^Thriller^Jean Aquel^1960^8^4^32
76^Misery^Thriller^Rob Reiner^1990^8.25^4^33
77^To nie jest kraj dla starych ludzi^Thriller^Joel Coen^2007^7^2^14
78^qqw^Dramat^qq^2000^8.67^3^26
79^Nowy^Dramat^Film^2021^7^1^7
80^Nazwa^Dramat^Rezyser^2020^8^1^8
81^Deadpool 2^Akcja^David Leitch^2018^0^0^0
82^Terminator 2^Akcja^James Cameron^1991^0^0^0
83^Parszywa Dwunastka^Akcja^Robert Aldrich^1967^0^0^0
84^Wejście Smoka^Akcja^Robert Clouse^1973^0^0^0
85^Lista Schindlera^Wojenny^Steven Spielberg^1993^0^0^0
86^Pianista^Wojenny^Roman Polański^2002^0^0^0
87^Przełęcz Ocalonych^Wojenny^Robert Schenkkan^2016^0^0^0
88^Chłopaki nie płaczą^Komedia^Olaf Lubaszenko^2000^9^1^9
89^Testowy film^Komedia romantyczna^Jan Kowalski^2020^0^0^0
